Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Variation
1,219.96,224.61,218.0,223.21,7833.478759890022,1730366.602561474,205.16369645994462,1.4775413711583922
1,223.2,242.36,221.55,236.49,15257.970993000008,3573923.7227579034,226.27737774869445,5.954301075268827
1,236.92,259.98,236.08,256.66,15320.096153000024,3813151.5431146366,237.51096550943745,8.331926388654415
1,256.66,267.86,228.0,235.54,16943.7894117,4184850.426543928,240.34955554245127,-8.228785163251006
1,235.54,241.0,229.6,234.68,10505.84218244002,2472037.6427581375,224.63914806356271,-0.3651184512184704
1,234.41,248.0,233.0,244.82,16806.65257222001,4047492.9651113153,228.9674953163332,4.44093682010153
1,244.9,246.0,231.93,237.49,12926.173137640004,3095906.0746357464,230.7483803824304,-3.025724785626785
1,237.49,245.0,235.58,240.9,9467.69858158001,2268989.5902464823,224.43813472863908,1.4358499305233892
1,241.11,248.32,239.99,245.34,11201.812025649986,2735637.333857259,233.86428401495115,1.7543859649122764
1,245.34,248.43,244.0,245.99,6213.950503040019,1527197.7527324185,225.34073742111815,0.2649384527594382
1,245.72,247.48,234.01,236.83,8280.018721000011,1989519.4088276597,218.8725327194238,-3.6179391176949314
1,236.83,240.97,232.0,239.49,10028.2063282,2382401.539707177,225.68516317448638,1.123168517502004
1,239.49,241.91,235.51,239.87,8923.598324780012,2135358.69368628,223.60546725224316,0.15867050816317818
1,239.87,241.0,235.1,238.19,7840.904842670003,1871431.5379205989,226.24691469773595,-0.7003793721599227
1,238.21,238.47,234.33,237.11,8549.857126460014,2026505.6109521394,225.26300427049293,-0.46177742328197574
1,237.21,259.0,236.29,254.42,20701.097198410003,5211916.644688583,245.77943924541,7.25517473968213
1,254.42,256.97,250.0,255.59,7486.472485070015,1898780.3757338882,237.1222293193263,0.4598695071142268
1,255.73,262.0,244.88,260.24,10419.57555991001,2643156.333048814,231.84843840745827,1.7635787744887264
1,260.29,279.8,256.6,276.7,18217.73146451998,4850809.992826896,252.5802745764027,6.304506511967409
1,276.79,289.5,267.07,283.27,18829.854890770002,5225415.849556494,269.75077210932625,2.341125040644518
1,283.09,287.0,267.39,273.37,14753.679508369994,4118479.0320928134,271.5029531628677,-3.4335370376911833
1,273.38,281.09,262.49,276.86,11638.13678252001,3159026.9724338166,256.4023567778958,1.272953398200314
1,276.54,280.0,269.12,273.23,10144.840131539999,2780589.5393772325,258.14368448140306,-1.1969335358356845
1,273.22,279.44,270.55,276.89,6221.991415350028,1709934.0510473712,245.9820435575204,1.343239879950208
1,276.86,278.97,270.29,275.5,5138.838630600016,1415978.7743939357,247.71094348417384,-0.4912230007946303
1,275.47,294.42,275.0,290.19,13736.253045460016,3915598.723261843,267.21157237420806,5.343594583802218
1,290.2,299.48,289.82,293.47,16271.021870070008,4808702.387976191,290.12359481888905,1.1268090971743758
1,293.46,297.8,290.51,296.99,9776.529495440014,2881191.890263987,283.8840288461387,1.202889661282638
1,296.98,298.9,291.87,296.05,9640.935616760005,2850079.6252796133,280.4457665576185,-0.31315240083507534
1,295.87,296.43,284.0,284.0,12043.693022859998,3500909.815809518,282.9002686733815,-4.011897116977052
1,284.37,289.0,280.86,283.95,7282.5964331100095,2075905.4998111494,271.15029620554174,-0.14769490452579945
1,283.77,289.24,282.5,288.0,4415.880155859997,1264949.4573549805,258.8826768252775,1.490643831271811
1,287.99,294.99,287.41,292.37,8869.056835510017,2594689.859480858,277.61118631833335,1.5208861418799247
1,292.36,293.69,284.01,286.74,7791.726809200018,2258773.005134508,267.5521867390557,-1.922287590641676
1,286.63,287.0,250.0,258.5,18679.037008410018,5030671.287288259,266.03403185060387,-9.814045982625682
1,258.62,266.8,249.2,263.05,16404.76508476,4250768.642108703,252.58641107854132,1.7129379011677393
1,263.06,267.42,259.31,263.31,7566.590872409999,1992675.03088919,243.70232075195858,0.09503535315137232
1,263.31,263.62,256.66,261.9,6016.588187960015,1571529.3372408007,236.29195730086127,-0.5354904864988133
1,261.57,271.27,259.71,269.45,5819.245293240003,1539713.9159030656,229.79851935434712,3.01257789501854
1,269.25,273.99,260.81,267.53,13635.269852890018,3649919.7944195024,248.02402067625005,-0.6388115134633342
1,267.54,268.51,244.86,246.15,17690.10614793001,4454849.613650864,238.55062379817358,-7.995066158331469
1,246.29,249.99,234.51,246.88,11846.581541900014,2906401.810012824,235.2106437691667,0.23955499614275994
1,246.99,254.9,244.92,249.88,10904.288267479997,2733968.746549497,235.7982534045139,1.1700878578080027
1,249.76,250.99,246.44,247.81,8447.892958320013,2101808.360147089,237.4142950569583,-0.7807495195387527
1,247.93,254.99,247.81,253.52,5888.048704690023,1484078.9156010028,226.32181352369415,2.2546686564756193
1,253.6,254.0,241.0,243.69,8522.39278477001,2096821.1255955931,222.3992888359098,-3.9077287066246047
1,243.6,250.06,237.94,248.78,11491.654083250018,2827245.630449196,228.69792835470156,2.1264367816091982
1,248.78,249.98,242.87,245.5,8102.267003160016,1994065.862526792,229.54858540316675,-1.318433957713643
1,245.5,248.22,241.07,247.87,9892.613475360002,2423830.801171499,232.6210604026667,0.965376782077395
1,247.5,255.24,245.8,254.39,8681.547172219998,2173299.8730426147,227.3457409233889,2.7838383838383782
1,254.79,257.43,252.59,254.84,7181.452872770007,1830956.6360444583,235.0385997704927,0.019624004081797312
1,255.0,256.6,251.26,254.36,4316.351312189999,1096123.113094335,215.64901767786117,-0.25098039215685736
1,254.29,262.0,252.06,261.47,5194.855040949999,1335647.2199119774,221.49377686704818,2.8235479177317377
1,261.49,263.0,255.0,256.85,7500.093841710003,1943612.5881936632,231.56575089266622,-1.7744464415465167
1,256.84,258.7,253.45,254.27,7876.159407559995,2015509.443229552,233.83914674193034,-1.0006229559258546
1,254.23,255.75,244.29,246.58,7494.495348270001,1866606.6806996467,231.75339890038862,-3.0090862604727913
1,246.81,248.16,239.02,244.74,7622.991632379997,1866937.484863663,229.74534819195122,-0.838701835419956
1,244.46,244.66,232.35,236.78,11482.961919289997,2729672.430024155,226.30254561874943,-3.1416182606561427
1,236.78,239.99,234.77,237.91,5651.466054880001,1341444.0473413416,206.96871769473606,0.47723625306191214
1,237.91,239.16,234.02,237.55,4387.154726400001,1042668.1958194289,198.84278191065974,-0.15131772519019177
1,237.57,238.0,220.77,225.73,11641.757952319993,2682148.437311675,209.5423934683265,-4.983794250115757
1,225.42,226.9,216.92,221.05,12054.596084069997,2666820.933309812,210.18424102181973,-1.9386034956969107
1,221.05,224.52,218.09,224.35,8708.367431299994,1933906.3079834243,208.50545488795157,1.4928749151775538
1,224.35,230.75,223.66,229.45,8248.389761120005,1881515.3622236236,212.31371840083335,2.2732337864943144
1,229.45,230.08,220.46,223.62,7338.9675477000055,1652133.3385689626,213.26245407434723,-2.5408585748529022
1,223.55,224.04,222.18,224.02,4499.633024100005,1004847.6771450748,183.08840827778496,0.2102437933348239
1,224.02,226.72,223.44,224.03,4655.053914559997,1045667.3109953527,187.54302501100727,0.004463887152928714
1,224.03,227.45,223.45,225.37,7501.1207927300065,1688833.9976045932,204.58247647636813,0.5981341784582438
1,225.35,235.89,224.01,235.89,9517.598667550013,2173625.499806685,205.64522544697215,4.677168848457951
1,235.89,238.6,232.78,233.98,7390.9531407,1743476.389980104,215.38067537928453,-0.8096994361778782
1,233.96,236.54,232.79,235.99,6599.831243190002,1550389.2142207522,212.7071054491666,0.867669687126005
1,235.95,236.93,230.12,231.51,6481.071436809997,1507539.188960445,213.75607191083353,-1.8817546090273356
1,231.51,233.67,226.83,227.05,4932.9958869500015,1133972.3927263557,203.77866620836807,-1.9264826573366072
1,227.05,227.91,215.56,221.27,9494.40864719,2089990.0362474197,198.66554439671532,-2.545694780885268
1,221.27,231.11,218.78,227.58,12011.709017250008,2678899.1118296436,208.5294839297085,2.8517196185655544
1,227.38,229.04,220.46,225.64,6806.317446940004,1533086.6391099514,210.10629618197203,-0.7652388072829664
1,225.39,227.3,220.2,225.6,6765.63671375001,1523257.774130132,198.16992623313135,0.0931718354851626
1,225.78,240.0,225.1,236.81,11346.41198213,2640975.7093197773,214.22083965245847,4.885286562140137
1,236.78,238.78,233.01,233.14,9969.216130440005,2350466.8163250745,222.0122655555348,-1.5372920010136053
1,233.15,237.15,233.0,235.94,6183.713436269999,1454817.0564843742,201.50239141716676,1.1966545142612017
1,235.93,242.97,234.26,240.78,5731.798158740004,1375096.876899515,211.92364033867364,2.0556944856525217
1,240.88,243.99,238.06,239.75,8837.539186049999,2125662.190143924,210.29120207840973,-0.4691132514114893
1,239.75,240.0,232.0,236.76,9267.39428958999,2186242.9024659772,213.86853232102044,-1.2471324296141852
1,236.76,237.87,228.38,230.0,7836.3143850600045,1836253.0117089674,207.8455024040695,-2.855212029058959
1,230.0,239.18,228.67,237.99,8754.81338020001,2044766.2385847708,207.6851346290485,3.4739130434782646
1,237.97,247.06,236.35,244.54,8424.712219050005,2044343.8815232131,212.8344457708196,2.760852208261543
1,244.44,247.6,240.0,242.5,5018.675194400007,1223517.1260209237,209.78141184788902,-0.7936507936507927
1,242.59,244.89,239.63,241.57,5050.480057139992,1222919.621335982,201.6270977704729,-0.4204625087596398
1,241.57,245.49,239.5,242.86,6176.481242160007,1498051.6222063883,178.17501242427088,0.5340067061307366
1,242.75,243.4,240.37,242.03,6322.571412339991,1531045.8760873035,209.05325392852077,-0.2966014418125639
1,242.04,244.13,235.54,236.32,10028.946882729995,2424122.915485961,199.676375731104,-2.3632457445050403
1,236.93,240.0,232.61,237.46,10365.968040770013,2462002.458820461,215.69415189325042,0.22369476216604106
1,237.39,239.0,236.89,237.82,9086.294726720002,2161201.5954508544,213.12818036252747,0.18113652639117353
1,237.91,237.99,235.48,236.73,2739.830773810008,650616.078105648,161.5465803865768,-0.4959858770123185
1,236.73,238.45,236.7,237.12,4917.8941313999985,1167794.8776270752,180.8629668902917,0.1647446457990178
1,237.1,237.89,231.66,234.04,7092.733766579991,1674027.6180505343,210.00378699260423,-1.2905946857865889
1,234.04,234.92,231.53,232.59,6915.073052870014,1613239.626277593,207.8275329195344,-0.6195522132968675
1,232.58,235.0,232.54,234.54,7055.617179519995,1650580.6647918422,214.0795297197358,0.8427207842462721
1,234.55,236.74,234.16,235.77,6237.933652309994,1469432.5914969202,213.47798427822912,0.5201449584310377
1,235.77,242.0,235.11,240.45,7695.087238640007,1838029.9043872433,210.1704683584932,1.984985367095041
1,240.41,240.64,237.89,239.36,3726.990145210001,892977.2384264896,193.78103979304825,-0.4367538787903927
1,239.38,242.0,238.27,240.82,3406.3121394200016,818982.6470467557,181.3647016995137,0.6015540145375544
1,240.68,241.4,236.71,237.43,3984.514851950005,950321.278306724,194.6395265612497,-1.3503407013461857
1,237.39,238.34,235.81,236.79,6216.597661099993,1476792.6909131394,208.38747825599313,-0.2527486414760497
1,236.8,238.75,236.47,237.35,6580.306094889994,1562854.6410221495,206.91639973799292,0.23226351351350627
1,237.35,238.48,236.23,237.34,6022.721944129998,1429130.2770120278,216.89822713371538,-0.004213187276170594
1,237.25,237.68,235.01,236.89,6398.99136435,1515234.110366199,225.96662853872215,-0.15173867228662324
1,236.89,236.99,231.0,233.55,6280.907999290002,1468957.2327384616,208.24487281774248,-1.4099371016083309
1,233.61,233.94,229.55,230.21,5913.057985450007,1372652.4682607348,204.11088223345186,-1.4554171482385196
1,230.18,230.99,221.58,223.56,10192.01764655998,2305231.691805206,213.25220377796484,-2.876010079068557
1,223.55,226.68,221.84,225.85,9003.131396580022,2023694.1543536985,208.68012288541686,1.028852605681048
1,225.83,227.45,223.82,225.86,6865.973522999995,1552029.3601671564,210.1526963372222,0.01328432891998456
1,225.85,226.07,223.56,224.57,5968.043963519999,1343792.4348411385,202.74813283046524,-0.5667478414877136
1,224.57,226.74,223.01,224.97,6597.812972310001,1484538.5468948185,200.00894325004862,0.17811818141337032
1,225.03,225.61,224.27,225.48,3610.501474510008,812328.7384666537,176.39641042564577,0.19997333688840982
1,225.48,226.09,222.88,223.89,3622.802859600006,813233.5884469848,180.4666463954657,-0.7051623203831842
1,223.88,230.16,223.63,229.1,6964.064852200002,1582657.9858314642,199.94058591863887,2.3316062176165797
1,229.1,232.06,228.31,229.18,6346.630668599994,1460344.9520815674,212.05929360138882,0.034919249236146886
1,229.31,230.45,227.98,228.73,5978.994558750005,1369542.810954292,210.98361811625037,-0.25293271117701477
1,228.79,230.92,228.7,229.69,5605.950050720005,1287633.584272978,207.68550786604905,0.3933738362690702
1,229.68,231.32,229.01,229.47,6060.531625719999,1394308.5251520828,200.6610741837086,-0.09143155694880178
1,229.21,233.49,228.79,233.47,4139.5737215,957524.6029658675,184.6945725533747,1.85855765455259
1,233.49,235.0,232.53,233.6,2314.736340540002,540910.0068709593,150.0181775905206,0.047111225320135855
1,233.6,238.5,233.6,236.99,6051.862528389998,1430992.4353837774,208.73905295852052,1.4511986301369926
1,236.92,253.26,236.01,251.91,10434.148148149985,2551107.897007308,236.58457408308342,6.327030221171707
1,251.88,259.46,247.0,250.25,9886.200904800013,2490858.9206844657,238.05280121273572,-0.6471335556614243
1,250.18,253.29,243.51,249.27,8234.70571274999,2054765.0046519903,238.35585548564583,-0.3637381085618341
1,249.33,251.05,245.04,246.33,6096.257949230001,1513934.8755920068,229.4512710422845,-1.203224642040669
1,246.33,246.99,240.46,246.13,4371.214580109997,1067504.860594231,206.62005630356293,-0.08119189704868146
1,246.14,246.98,242.0,244.66,3694.4538509299973,902762.5878642309,196.92292877178488,-0.6012838222149955
1,244.66,248.5,243.86,247.5,5569.603518610002,1372558.0172053569,214.42308921964582,1.1607945720591855
1,247.48,248.06,243.01,244.52,5297.141587200008,1298934.0183082873,215.84829748174332,-1.1960562469694438
1,244.54,244.92,239.51,240.04,5323.510725259995,1288907.013945925,213.55966171270146,-1.8401897440091601
1,240.14,243.44,239.91,242.44,5678.55548776001,1373799.7659717835,214.60388421107638,0.9577746314649835
1,242.46,243.1,239.91,243.0,6539.247585490002,1581840.4674321187,213.41670924029842,0.22271714922048666
1,242.99,252.22,242.6,251.59,5287.866190899996,1306859.7493214402,210.4721165528887,3.5392402979546462
1,251.46,251.87,247.51,249.11,4290.974553520006,1072192.3531330684,207.25701516746508,-0.934542273124948
1,249.11,257.99,249.09,257.54,10401.508728120007,2645225.7774738264,235.40023450138872,3.384047208060699
1,257.53,269.39,255.91,263.82,12009.786106720017,3158012.37675868,246.56893812547924,2.44243389119715
1,263.83,265.45,255.12,259.02,8238.711987699997,2139636.9653269504,239.0478827764787,-1.8231436910131533
1,258.96,262.0,253.0,254.85,6283.481265290001,1616638.0446433313,202.36048209988178,-1.5871177015755271
1,254.86,257.37,252.77,256.95,4782.98346498001,1221770.398672878,225.91642176654824,0.8200580710978478
1,256.94,261.0,254.4,260.64,4091.5562419000016,1052865.663322487,223.08330006189527,1.440024908538954
1,260.64,275.25,258.99,271.74,8452.802361859995,2261217.5172935245,228.98576062056253,4.2587476979742265
1,272.17,277.88,268.27,269.94,10013.578587360003,2734817.611346537,252.4676561291457,-0.8193408531432627
1,269.78,272.11,264.5,266.18,6984.382157800004,1874406.981704329,252.0365547737706,-1.3344206390392046
1,266.18,273.97,264.41,270.97,7798.115880970006,2103312.9919912694,250.73321136784062,1.7995341498234354
1,271.5,272.5,267.1,269.75,6970.302247449994,1883068.4813042998,253.40521024959716,-0.6445672191528545
1,269.77,294.71,269.0,286.67,15892.750927250028,4531562.904885021,273.76953531030557,6.264595766764295
1,286.71,299.0,284.5,294.23,8509.60783548001,2491607.4596714494,274.7554345177776,2.6228593352167833
1,294.29,316.52,293.5,312.16,12918.22743970999,3959207.6265276796,287.5644034994721,6.0722416663835
1,312.19,312.91,281.62,293.08,12936.002782979984,3789081.784719097,281.8795402642775,-6.121272302123711
1,292.93,297.78,286.25,287.51,7146.061481459997,2084416.435676262,273.01487155084,-1.850271395896636
1,287.48,294.11,284.98,285.7,7589.8114526,2205205.4676200747,266.4361876399242,-0.6191735077222865
1,285.7,292.78,275.0,279.38,8604.681233480003,2421142.373553421,268.9980564986459,-2.2121106055302744
1,279.38,281.38,272.64,280.58,6977.017446530005,1941566.6584924501,264.20048350959036,0.42952251413844533
1,280.14,282.71,276.34,277.71,4279.260899210001,1193944.6160984072,249.35440792020097,-0.8674234311415745
1,277.71,278.48,275.0,275.61,3464.1866759199993,958346.3484954548,236.027687011792,-0.7561845090201887
1,275.6,280.0,273.34,280.0,5476.636588550003,1519929.433144836,235.13416301240233,1.596516690856305
1,279.96,281.27,276.85,277.32,4943.559434369997,1382514.993619067,253.6642858149237,-0.9429918559794208
1,277.33,278.54,275.01,277.89,4687.909383310003,1298309.2927248182,257.16962887243744,0.20192550391230749
1,277.96,279.75,276.28,277.39,5306.919575310001,1473235.0811880091,267.416014114993,-0.2050654770470547
1,277.23,291.52,276.43,289.12,7362.469082949991,2096723.8097929605,263.4806904642917,4.2888576272409145
1,289.12,291.67,286.82,289.7,4102.45296008,1186179.2571510414,244.53484133471483,0.2006087437742059
1,289.68,294.49,288.65,293.89,3735.2466025499957,1091046.9190645034,250.82593128480525,1.453327809997231
1,293.88,297.0,287.24,294.21,6461.0331349000035,1887811.1261182108,259.54388274704144,0.11229073091057033
1,294.22,298.0,293.65,295.76,5761.8696177,1704791.059187463,280.67379131513906,0.523417850587983
1,295.74,296.58,289.01,290.19,5223.507170640003,1526595.7424461886,264.55814349353466,-1.8766484073848688
1,290.26,291.56,286.56,288.49,5138.981548559996,1483053.5280283864,264.93164658645105,-0.6097981120374774
1,288.49,290.0,282.79,285.19,5676.618458929999,1622595.6135315895,262.8011778360284,-1.1438871364692056
1,285.2,285.6,277.26,281.53,3932.449751449996,1106503.7188832904,243.8426202290623,-1.286816269284718
1,281.9,282.62,277.33,282.62,3361.0866893000025,943162.2987115583,233.068409692111,0.2554097197587894
1,282.62,285.86,280.27,280.95,4741.729106669999,1344065.545178333,248.7164460302224,-0.5908994409454448
1,280.95,286.47,280.11,285.51,5580.220529550006,1586614.4612142686,267.5335656378264,1.623064602242393
1,285.6,286.25,282.01,282.77,5765.487796670005,1635723.06034456,249.62125417613197,-0.9908963585434315
1,282.44,282.61,278.95,279.65,5027.855640669999,1408962.1063447853,249.74994694153457,-0.987820422036546
1,279.37,281.17,277.05,279.94,5212.456900650007,1457132.0193823797,251.5374195017088,0.20403049719010385
1,280.06,280.16,260.07,262.02,6085.449436639991,1650576.625780259,246.41388721838922,-6.441476826394352
1,262.02,268.8,260.97,267.63,5046.976875120015,1336980.7890741774,259.36443454524334,2.1410579345088214
1,267.6,268.89,263.17,265.15,5478.582148930002,1455102.3590711923,238.8483544204796,-0.9155455904334997
1,265.15,271.99,264.91,271.99,5796.144792849988,1546741.3486611997,245.29877616390286,2.579671883839348
1,271.99,272.4,265.79,266.94,6350.256018950009,1709658.8646454671,245.60142540241685,-1.8566859075701352
1,266.81,267.82,262.94,264.67,5343.423017529996,1417633.6060180566,238.14530759381265,-0.8020688879727095
1,264.48,267.98,262.5,266.17,6859.076970329994,1824477.3334182866,251.598685785159,0.6389897156684806
1,266.21,267.69,261.77,262.46,4116.0618204200055,1094804.4577138622,228.60452950903516,-1.4086623342473987
1,262.45,263.1,255.67,259.2,5493.637487570004,1427070.4640417388,225.6230959530762,-1.2383311106877501
1,259.2,261.57,255.58,257.31,6966.79970621,1801424.3831630927,240.42970335383336,-0.7291666666666615
1,257.56,258.04,200.0,221.99,11541.797295149996,2838673.05874024,235.99648065717398,-13.810374281720762
1,221.99,238.99,214.91,227.34,13329.69033609001,3079077.745373299,222.40725483801407,2.4100184693004163
1,227.46,238.2,227.45,235.56,8819.525081749998,2061552.5471956579,223.31350683384017,3.5610656818781297
1,235.56,236.99,231.15,232.85,8328.577902799989,1951941.9137757183,222.75348044354178,-1.1504499915095976
1,232.85,235.53,222.68,231.15,7197.349489250006,1647910.5072113196,213.91902804751362,-0.7300837449001454
1,231.16,233.25,226.15,229.21,4312.637690100001,991900.6019644083,207.57841783260415,-0.843571552171651
1,229.23,229.24,210.0,211.16,16523.789444940012,3612811.227532656,208.64460533372937,-7.882912358766301
1,211.16,229.49,198.02,223.73,19685.20578035001,4199005.6886689225,210.13424646970137,5.95283197575298
1,223.73,231.97,220.16,226.81,9756.262620649984,2213055.4550910695,210.6631446703332,1.3766593662003364
1,226.72,229.99,224.0,225.8,7891.146470130006,1788909.529574215,202.35879223920156,-0.4057868736767764
1,225.62,236.18,221.2,231.55,9155.348865120004,2106216.6405997793,208.59687543583365,2.628313092810924
1,231.55,233.95,228.0,230.61,4469.251130640005,1031145.8149048872,198.88986794935437,-0.405959835888576
1,230.61,233.47,226.59,229.39,4975.990742340003,1140440.2198703357,203.4304072112293,-0.5290316985386702
1,229.4,233.0,225.23,230.75,6986.515718669996,1607459.1580630417,206.34293847407622,0.5884917175239731
1,230.76,233.5,226.42,228.22,8599.282972749992,1967839.643246144,213.76050680079157,-1.1007106950944672
1,228.22,231.43,226.43,229.97,7461.0941983300045,1709270.7038960988,201.33811663743722,0.7668039610901761
1,229.95,230.79,226.48,227.25,6669.72158489,1521114.4081994588,204.1176333891526,-1.1741682974559637
1,227.24,232.49,227.24,231.39,7070.63136039,1627690.703017995,204.8429921775208,1.8262629818693792
1,231.43,237.24,230.12,236.01,5615.319753950004,1313413.6557939511,203.22213998841661,1.9790001296288224
1,236.17,244.82,235.54,241.29,5273.539692700003,1270903.679646153,198.53302010982674,2.167929881017913
1,241.26,242.98,239.21,241.31,4902.581160679999,1182148.814168289,200.54780827616656,0.020724529553183855
1,241.31,247.82,240.31,244.14,8297.983854589991,2023292.3435078007,221.71410933827082,1.1727653226140582
1,244.24,244.69,238.6,238.75,6819.43626768001,1643533.1528215655,218.605471281381,-2.247789059941045
1,238.74,241.4,236.69,238.52,5812.398153170009,1389488.0054553389,210.20026669404157,-0.09215045656362522
1,238.55,241.54,238.5,240.9,5856.642800979999,1408540.7884191133,218.32528076087482,0.9851184238105194
1,240.9,241.12,235.26,236.5,5480.204713779996,1307125.948234663,205.1227527689581,-1.8264840182648425
1,236.5,236.91,229.72,230.82,5004.429975559999,1165192.606881444,198.68203494142335,-2.401691331923893
1,230.83,233.99,228.01,231.01,7984.562513259997,1847332.7052041562,211.54904787523637,0.07797946540743335
1,231.02,232.43,230.26,230.6,7118.307926050001,1645238.7832992254,210.36999806726317,-0.1818024413470764
1,230.67,232.0,226.85,229.73,7655.65298843,1756038.825501814,217.29203268657645,-0.4075085620149988
1,229.72,235.93,229.01,233.34,7527.998306320008,1746861.417594011,214.5778596649235,1.5758314469789327
1,233.31,234.96,231.75,233.78,4688.450794600005,1095142.0547626822,157.08768252011785,0.20144871630020095
1,233.78,234.31,232.0,232.88,3604.571902729997,839544.6891942377,210.59910992147164,-0.38497732911284355
1,232.88,234.0,231.84,232.24,3683.5539890800073,856661.0905686085,198.9965906624515,-0.27481964960494093
1,232.26,233.64,226.87,227.31,7599.804815780007,1739674.591483652,197.0701992481875,-2.131232239731331
1,227.31,232.5,224.45,231.28,8900.966601860004,2046355.0173601941,204.88738492249965,1.7465135717742286
1,231.31,233.0,229.27,230.26,6357.676048529997,1469145.0417049783,202.7240939262079,-0.4539362759932607
1,230.26,235.99,230.09,235.27,9375.094142130007,2184249.97599492,208.2792212723612,2.1758012681316856
1,235.35,237.62,234.02,235.89,6186.862838449996,1460191.0946988345,212.221546976924,0.22944550669215724
1,235.88,236.2,233.5,234.69,4167.952469470006,979698.3405666599,204.7178564417777,-0.504493810412073
1,234.67,235.03,233.2,233.58,3302.854501839998,772539.1003901607,193.06943213015995,-0.4644820386073955
1,233.53,240.52,233.53,239.99,8114.32217801,1935264.4735512738,212.01360149418736,2.766239883526745
1,239.96,241.05,236.65,236.89,6984.746615370014,1667381.9831549246,225.61470247252794,-1.2793798966494505
1,236.91,238.75,236.26,237.14,5479.432846099998,1301814.4556883338,214.7935339076668,0.09708328057067653
1,237.1,239.86,236.9,238.34,5676.9389148800055,1352754.918331615,215.9383180496179,0.5229860818220199
1,238.34,239.4,236.97,238.28,5907.549291830002,1408109.284034112,212.46560461257653,-0.025174121003609246
1,238.31,240.62,237.73,239.92,4332.270318970005,1037022.3894947023,204.44612303500023,0.6755906172632223
1,239.93,240.28,239.07,239.87,3794.120855849998,909654.8605133275,198.64215888965276,-0.0250072937940242
1,239.87,240.98,237.5,240.95,7487.56172347,1792623.8493785528,202.19369621929866,0.45024388210279903
1,240.93,248.0,240.31,246.64,9578.721463910013,2343577.7429620763,201.83340173444458,2.3699829826090477
1,246.7,247.96,240.2,244.0,8822.054794710011,2167376.345441087,206.1591858430281,-1.094446696392375
1,243.98,245.38,242.2,242.94,5622.451567510005,1373239.982472863,208.23187123177073,-0.4262644479055628
1,242.94,244.88,241.1,244.35,4935.025521609995,1204185.1347227541,212.49986073254206,0.5803902198073584
1,244.44,246.1,243.8,246.07,3688.5334136800047,904772.234242613,211.64428168094403,0.6668303060055619
1,246.06,250.0,245.63,249.02,4323.26612441,1069788.0883476802,188.6219903771386,1.2029586279769193
1,249.01,249.14,245.89,246.39,5402.186085460001,1337049.5725073454,215.23317123636096,-1.0521665796554374
1,246.43,251.5,244.86,250.99,6502.1852660800005,1618945.9126750296,208.15385494630536,1.8504240555127227
